n_players,turns,winner_character,winner_strategy,leader_won,score_spread,top_score,portals_opened_total
3,24,Хранитель Пути,risk_taker,0,1.63,5,7
3,30,Друид,greedy,1,1.25,6,7
3,23,Летописец,engine_builder,0,2.36,6,7
3,34,Наблюдатель,greedy,0,2.94,8,7
3,27,Кладоискатель,engine_builder,1,1.41,3,7
3,23,Проводник,greedy,1,2.94,7,7
3,25,Друид,engine_builder,1,4.71,12,7
3,30,Хранитель Пути,engine_builder,0,3.77,8,7
3,47,Наблюдатель,greedy,0,0.82,4,7
3,20,Летописец,risk_taker,0,3.09,7,7
3,29,Кладоискатель,greedy,0,2.16,8,7
3,18,Друид,random,0,1.63,6,7
3,22,Друид,engine_builder,0,1.7,6,7
3,22,Друид,engine_builder,0,2.36,7,7
3,23,Хранитель Пути,risk_taker,0,3.74,10,7
3,23,Наблюдатель,engine_builder,0,1.89,6,7
3,19,Проводник,risk_taker,0,1.25,5,7
3,18,Проводник,risk_taker,1,0.82,2,7
3,26,Друид,risk_taker,0,2.62,6,7
3,26,Хранитель Пути,risk_taker,1,2.16,6,7
3,29,Наблюдатель,engine_builder,1,1.63,4,7
3,21,Летописец,risk_taker,0,1.25,3,7
3,20,Проводник,engine_builder,1,2.62,7,7
3,35,Кладоискатель,greedy,0,3.3,8,7
3,24,Хранитель Пути,greedy,1,1.7,6,7
3,26,Наблюдатель,engine_builder,1,0.47,5,7
3,33,Хранитель Пути,random,1,2.05,8,7
3,21,Проводник,engine_builder,0,2.05,5,7
3,22,Кладоискатель,engine_builder,0,0.82,3,7
3,20,Проводник,engine_builder,1,2.05,6,7
3,33,Друид,risk_taker,0,2.49,7,7
3,21,Хранитель Пути,risk_taker,0,1.25,3,7
3,31,Хранитель Пути,engine_builder,0,2.16,5,7
3,20,Летописец,engine_builder,1,1.7,4,7
3,31,Летописец,engine_builder,1,2.87,9,7
3,26,Проводник,greedy,1,1.25,7,7
3,33,Друид,risk_taker,0,3.4,9,7
3,23,Хранитель Пути,random,0,1.63,6,7
3,28,Наблюдатель,engine_builder,1,1.41,6,7
3,23,Проводник,engine_builder,1,3.77,11,7
3,25,Кладоискатель,engine_builder,0,1.25,6,7
3,17,Проводник,engine_builder,1,1.25,4,7
3,22,Хранитель Пути,engine_builder,1,1.25,3,7
3,34,Друид,random,0,1.89,7,7
3,23,Хранитель Пути,greedy,1,2.62,6,7
3,18,Летописец,greedy,0,0.94,5,7
3,22,Кладоискатель,greedy,0,1.63,5,7
3,20,Проводник,random,0,3.09,8,7
3,29,Друид,risk_taker,1,2.45,6,7
3,28,Наблюдатель,engine_builder,1,1.89,5,7
3,30,Хранитель Пути,risk_taker,0,1.63,6,7
3,35,Летописец,greedy,0,0.47,4,7
3,26,Проводник,engine_builder,0,3.77,8,7
3,23,Проводник,risk_taker,1,1.7,4,7
3,21,Хранитель Пути,engine_builder,1,1.25,3,7
3,34,Друид,greedy,1,0.82,7,7
3,29,Хранитель Пути,engine_builder,1,2.16,6,7
3,37,Наблюдатель,engine_builder,0,5.72,13,7
3,19,Кладоискатель,greedy,0,1.7,5,7
3,31,Проводник,random,1,4.92,12,7
3,19,Кладоискатель,risk_taker,0,0.94,3,7
3,33,Наблюдатель,engine_builder,0,2.94,7,7
3,23,Наблюдатель,engine_builder,0,2.16,6,7
3,27,Проводник,random,1,3.3,10,7
3,32,Проводник,risk_taker,1,2.62,7,7
3,21,Друид,engine_builder,1,2.62,7,7
3,30,Хранитель Пути,greedy,0,2.49,8,7
3,25,Друид,engine_builder,1,1.7,6,7
3,25,Летописец,risk_taker,0,1.7,5,7
3,20,Летописец,risk_taker,0,0.47,2,7
3,19,Проводник,engine_builder,1,1.89,7,7
3,29,Проводник,random,1,3.3,8,7
3,27,Кладоискатель,risk_taker,1,0.47,6,7
3,32,Хранитель Пути,greedy,0,0.82,6,7
3,30,Хранитель Пути,risk_taker,1,3.3,10,7
3,22,Наблюдатель,random,0,2.16,7,7
3,29,Летописец,greedy,0,1.89,6,7
3,38,Друид,engine_builder,1,4.11,10,7
3,32,Хранитель Пути,greedy,0,1.25,5,7
3,22,Друид,engine_builder,0,0.47,2,7
3,24,Летописец,risk_taker,0,0.82,5,7
3,21,Проводник,engine_builder,0,0.94,2,7
3,18,Проводник,engine_builder,1,4.11,11,7
3,19,Кладоискатель,greedy,0,2.05,5,7
3,23,Кладоискатель,engine_builder,1,1.25,4,7
3,27,Наблюдатель,random,0,3.27,8,7
3,46,Хранитель Пути,random,1,1.41,8,7
3,24,Проводник,engine_builder,1,3.3,8,7
3,24,Проводник,random,0,1.7,5,7
3,32,Друид,risk_taker,1,1.41,5,7
3,30,Кладоискатель,engine_builder,1,2.83,6,7
3,21,Хранитель Пути,risk_taker,0,2.16,6,7
3,24,Летописец,risk_taker,0,1.25,5,7
3,21,Летописец,greedy,0,2.05,5,7
3,17,Проводник,engine_builder,1,1.41,3,7
3,16,Проводник,risk_taker,0,1.7,5,7
3,29,Хранитель Пути,random,0,0.94,3,7
3,27,Наблюдатель,engine_builder,0,1.41,4,7
3,25,Летописец,random,0,1.25,5,7
3,32,Проводник,risk_taker,1,3.4,9,7
3,32,Проводник,risk_taker,0,4.08,10,7
3,19,Друид,engine_builder,1,1.89,5,7
3,30,Хранитель Пути,risk_taker,0,2.62,8,7
3,35,Друид,engine_builder,1,4.11,10,7
3,26,Хранитель Пути,engine_builder,1,1.25,7,7
3,20,Проводник,random,0,0.82,3,7
3,24,Проводник,random,0,2.16,6,7
3,28,Кладоискатель,greedy,0,1.25,6,7
3,31,Хранитель Пути,random,0,1.63,4,7
3,28,Наблюдатель,risk_taker,0,1.63,5,7
3,34,Наблюдатель,risk_taker,0,0.47,5,7
3,16,Проводник,risk_taker,1,0.47,2,7
3,18,Проводник,risk_taker,0,3.56,9,7
3,28,Проводник,risk_taker,1,2.16,7,7
3,27,Кладоискатель,risk_taker,1,2.05,5,7
3,32,Друид,engine_builder,1,2.49,9,7
3,26,Наблюдатель,engine_builder,0,2.36,6,7
3,25,Проводник,risk_taker,1,4.78,11,7
3,26,Летописец,greedy,1,2.16,6,7
3,36,Кладоискатель,risk_taker,0,1.25,4,7
3,24,Друид,engine_builder,0,2.49,8,7
3,23,Наблюдатель,greedy,0,1.7,5,7
3,25,Хранитель Пути,risk_taker,1,1.25,4,7
3,24,Наблюдатель,greedy,1,2.16,5,7
3,26,Проводник,greedy,0,0.82,5,7
3,16,Проводник,engine_builder,1,0.47,2,7
3,21,Кладоискатель,random,0,0.47,2,7
3,29,Наблюдатель,risk_taker,0,2.05,8,7
3,36,Наблюдатель,engine_builder,0,4.19,10,7
3,22,Наблюдатель,engine_builder,1,2.05,6,7
3,23,Проводник,risk_taker,0,2.49,6,7
3,19,Проводник,risk_taker,1,1.41,3,7
3,29,Друид,engine_builder,1,1.63,6,7
3,35,Хранитель Пути,engine_builder,0,2.16,6,7
3,30,Наблюдатель,greedy,0,0.82,5,7
3,23,Летописец,engine_builder,0,0.82,2,7
3,23,Проводник,risk_taker,0,1.7,6,7
3,24,Друид,risk_taker,1,1.7,6,7
3,31,Хранитель Пути,greedy,0,2.94,7,7
3,32,Друид,engine_builder,1,1.7,6,7
3,27,Летописец,risk_taker,0,2.45,8,7
3,23,Наблюдатель,engine_builder,1,1.63,4,7
3,22,Летописец,greedy,1,1.7,6,7
3,25,Кладоискатель,engine_builder,1,1.7,4,7
3,28,Кладоискатель,greedy,0,0.94,3,7
3,27,Наблюдатель,risk_taker,0,1.25,5,7
3,31,Летописец,greedy,0,2.62,8,7
3,28,Проводник,greedy,1,2.49,9,7
3,20,Проводник,engine_builder,1,2.36,5,7
3,17,Проводник,engine_builder,0,4.11,10,7
3,22,Хранитель Пути,engine_builder,1,0.47,6,7
3,23,Друид,random,1,1.25,4,7
3,24,Летописец,engine_builder,0,1.41,4,7
3,29,Летописец,greedy,0,2.36,8,7
3,26,Проводник,engine_builder,0,2.62,7,7
3,23,Кладоискатель,greedy,0,1.25,4,7
3,30,Друид,engine_builder,0,0.47,3,7
3,40,Наблюдатель,risk_taker,0,2.62,6,7
3,31,Летописец,engine_builder,1,3.3,8,7
3,28,Проводник,random,0,2.83,9,7
3,20,Проводник,engine_builder,0,1.7,6,7
3,26,Друид,risk_taker,0,2.62,9,7
3,37,Кладоискатель,random,1,0.82,8,7
3,29,Хранитель Пути,engine_builder,1,1.63,4,7
3,28,Хранитель Пути,engine_builder,1,1.41,4,7
3,28,Проводник,random,0,1.63,6,7
3,22,Кладоискатель,risk_taker,0,0.82,2,7
3,21,Проводник,risk_taker,1,2.83,6,7
3,20,Кладоискатель,risk_taker,1,1.7,4,7
3,27,Наблюдатель,risk_taker,1,1.25,4,7
3,26,Наблюдатель,risk_taker,0,0.82,4,7
3,26,Проводник,risk_taker,1,0.94,5,7
3,17,Проводник,engine_builder,0,2.16,6,7
3,28,Кладоискатель,risk_taker,1,1.7,6,7
3,27,Друид,engine_builder,0,0.0,3,7
3,33,Наблюдатель,risk_taker,0,3.4,8,7
3,29,Хранитель Пути,risk_taker,1,0.82,4,7
3,31,Проводник,greedy,0,2.05,7,7
3,27,Кладоискатель,engine_builder,1,2.16,5,7
3,25,Проводник,engine_builder,1,5.44,12,7
3,26,Кладоискатель,engine_builder,1,0.47,3,7
3,23,Наблюдатель,random,0,0.82,3,7
3,30,Летописец,random,1,1.41,4,7
3,27,Проводник,risk_taker,0,3.4,8,7
3,20,Проводник,risk_taker,1,2.62,7,7
3,27,Проводник,greedy,1,2.45,6,7
3,28,Хранитель Пути,engine_builder,0,3.3,8,7
3,30,Друид,engine_builder,1,3.74,11,7
3,32,Наблюдатель,engine_builder,0,2.05,5,7
3,18,Проводник,engine_builder,1,1.7,6,7
3,26,Проводник,engine_builder,1,4.78,11,7
3,22,Друид,risk_taker,0,1.25,5,7
3,31,Друид,engine_builder,1,1.7,8,7
3,43,Наблюдатель,engine_builder,0,2.16,8,7
3,26,Наблюдатель,greedy,0,1.41,3,7
3,31,Наблюдатель,risk_taker,1,2.83,7,7
3,21,Проводник,risk_taker,1,1.25,6,7
3,24,Проводник,greedy,0,0.94,5,7
3,22,Кладоискатель,risk_taker,0,2.49,7,7
3,30,Друид,engine_builder,1,4.64,12,7
3,31,Летописец,random,0,1.25,5,7
3,31,Проводник,random,0,2.62,7,7
3,18,Кладоискатель,risk_taker,0,0.82,3,7
3,22,Проводник,engine_builder,1,5.56,13,7
3,23,Кладоискатель,engine_builder,1,0.0,3,7
3,35,Наблюдатель,greedy,1,0.47,6,7
3,24,Наблюдатель,risk_taker,1,2.16,5,7
3,17,Проводник,risk_taker,1,1.63,7,7
3,30,Кладоискатель,engine_builder,1,2.83,6,7
3,40,Проводник,risk_taker,1,3.68,9,7
3,24,Хранитель Пути,greedy,0,1.41,5,7
3,25,Друид,engine_builder,1,1.7,6,7
3,32,Наблюдатель,greedy,0,2.49,6,7
3,24,Проводник,random,0,3.3,10,7
3,25,Летописец,engine_builder,1,0.94,6,7
3,15,Кладоискатель,risk_taker,0,0.47,2,7
3,26,Кладоискатель,risk_taker,0,1.89,5,7
3,37,Друид,risk_taker,1,1.63,6,7
3,34,Хранитель Пути,random,0,0.94,3,7
3,21,Летописец,engine_builder,0,2.16,6,7
3,19,Кладоискатель,random,0,1.7,5,7
3,22,Кладоискатель,random,0,1.89,6,7
3,19,Хранитель Пути,engine_builder,0,0.47,1,7
3,33,Наблюдатель,random,0,2.05,6,7
3,38,Наблюдатель,engine_builder,0,2.49,6,7
3,23,Проводник,risk_taker,1,3.77,13,7
3,21,Проводник,risk_taker,0,1.7,7,7
3,28,Проводник,risk_taker,1,5.19,11,7
3,30,Кладоискатель,risk_taker,1,3.27,8,7
3,41,Наблюдатель,risk_taker,0,1.41,5,7
3,30,Летописец,engine_builder,1,3.4,9,7
3,24,Летописец,greedy,0,2.05,6,7
3,30,Кладоискатель,risk_taker,0,2.36,8,7
3,23,Кладоискатель,engine_builder,0,2.49,6,7
3,30,Хранитель Пути,greedy,0,1.41,4,7
3,23,Наблюдатель,risk_taker,0,1.25,5,7
3,28,Хранитель Пути,risk_taker,0,0.47,3,7
3,32,Наблюдатель,greedy,0,2.49,6,7
3,28,Кладоискатель,greedy,0,1.7,5,7
3,25,Проводник,engine_builder,1,1.25,6,7
3,26,Кладоискатель,engine_builder,1,1.63,4,7
3,27,Хранитель Пути,engine_builder,1,2.36,6,7
3,24,Наблюдатель,engine_builder,1,0.94,3,7
3,24,Проводник,risk_taker,0,0.47,6,7
3,19,Проводник,engine_builder,1,2.49,6,7
3,37,Друид,greedy,0,0.47,6,7
3,23,Хранитель Пути,random,0,0.82,3,7
3,31,Друид,engine_builder,1,3.77,8,7
3,33,Летописец,engine_builder,1,3.27,8,7
3,19,Проводник,random,0,2.16,6,7
3,28,Кладоискатель,engine_builder,0,1.7,7,7
3,28,Друид,engine_builder,1,2.45,6,7
3,23,Кладоискатель,risk_taker,1,2.05,6,7
3,29,Хранитель Пути,greedy,0,1.25,5,7
3,31,Хранитель Пути,random,1,3.3,8,7
3,23,Проводник,engine_builder,1,5.35,14,7
3,23,Проводник,engine_builder,1,2.36,8,7
3,27,Проводник,engine_builder,0,5.44,13,7
3,25,Хранитель Пути,risk_taker,1,2.62,7,7
3,22,Друид,risk_taker,1,1.63,5,7
3,26,Хранитель Пути,risk_taker,1,0.0,3,7
3,18,Проводник,engine_builder,0,0.47,2,7
3,20,Проводник,risk_taker,1,2.62,7,7
3,22,Проводник,engine_builder,1,3.4,8,7
3,26,Хранитель Пути,engine_builder,1,0.47,1,7
3,30,Друид,risk_taker,1,2.49,7,7
3,32,Хранитель Пути,greedy,1,1.41,6,7
3,32,Летописец,engine_builder,0,4.24,9,7
3,21,Проводник,engine_builder,1,3.4,9,7
3,25,Проводник,engine_builder,1,5.66,12,7
3,33,Кладоискатель,random,1,1.25,3,7
3,26,Хранитель Пути,random,0,1.7,5,7
3,35,Летописец,greedy,0,2.05,6,7
3,31,Наблюдатель,engine_builder,1,2.05,8,7
3,20,Проводник,engine_builder,0,1.7,6,7
3,21,Друид,random,0,0.47,5,7
3,21,Друид,risk_taker,0,1.7,5,7
3,24,Наблюдатель,engine_builder,1,1.89,5,7
3,28,Наблюдатель,engine_builder,1,1.89,6,7
3,23,Наблюдатель,random,1,3.09,8,7
3,26,Проводник,engine_builder,1,1.41,5,7
3,23,Проводник,risk_taker,1,3.3,10,7
3,31,Хранитель Пути,engine_builder,0,1.41,3,7
3,26,Друид,engine_builder,1,2.94,8,7
3,22,Хранитель Пути,random,0,3.27,8,7
3,27,Проводник,risk_taker,0,5.91,15,7
3,24,Кладоискатель,engine_builder,0,2.16,6,7
3,85,Проводник,random,1,3.27,8,7
3,39,Хранитель Пути,random,0,1.25,6,7
3,33,Хранитель Пути,engine_builder,0,2.94,7,7
3,31,Наблюдатель,risk_taker,0,1.89,7,7
3,23,Летописец,engine_builder,1,1.25,5,7
3,23,Проводник,risk_taker,0,1.7,8,7
3,22,Друид,random,0,0.82,3,7
3,29,Хранитель Пути,engine_builder,0,0.94,3,7
3,32,Хранитель Пути,greedy,0,1.63,7,7
3,30,Летописец,risk_taker,0,3.4,9,7
3,22,Летописец,greedy,0,1.25,5,7
3,21,Проводник,engine_builder,0,1.25,5,7
3,20,Кладоискатель,risk_taker,0,2.49,6,7
3,28,Кладоискатель,risk_taker,1,2.36,6,7
3,28,Хранитель Пути,greedy,0,2.94,7,7
3,28,Хранитель Пути,engine_builder,1,2.83,7,7
3,26,Проводник,greedy,0,0.94,5,7
3,26,Кладоискатель,engine_builder,1,1.7,6,7
3,21,Друид,random,0,1.7,6,7
3,31,Хранитель Пути,risk_taker,0,2.62,9,7
3,20,Наблюдатель,risk_taker,1,1.41,6,7
3,34,Летописец,greedy,0,0.94,3,7
3,47,Наблюдатель,risk_taker,1,3.68,9,7
3,22,Летописец,engine_builder,0,2.16,6,7
3,28,Кладоискатель,risk_taker,0,2.87,7,7
3,30,Друид,engine_builder,1,3.3,8,7
3,38,Хранитель Пути,risk_taker,0,2.94,8,7
3,31,Хранитель Пути,risk_taker,1,2.16,7,7
3,30,Летописец,greedy,0,2.49,8,7
3,20,Проводник,engine_builder,0,2.16,5,7
3,17,Проводник,engine_builder,1,2.49,6,7
3,30,Хранитель Пути,engine_builder,1,2.83,8,7
3,25,Наблюдатель,risk_taker,0,1.7,6,7
3,25,Хранитель Пути,random,0,1.63,6,7
3,21,Летописец,engine_builder,0,1.25,4,7
3,21,Проводник,random,0,2.62,7,7
3,38,Кладоискатель,greedy,0,1.63,7,7
3,30,Хранитель Пути,risk_taker,0,2.49,6,7
3,25,Наблюдатель,risk_taker,0,2.49,7,7
3,19,Хранитель Пути,risk_taker,1,1.25,4,7
3,21,Летописец,engine_builder,1,2.05,6,7
3,20,Проводник,engine_builder,1,3.09,9,7
3,19,Проводник,risk_taker,0,2.87,7,7
3,30,Друид,random,0,1.7,6,7
3,22,Друид,engine_builder,1,2.94,7,7
3,31,Наблюдатель,engine_builder,1,0.94,3,7
3,22,Проводник,engine_builder,0,1.7,8,7
3,22,Проводник,risk_taker,0,3.27,8,7
3,23,Проводник,risk_taker,1,1.25,6,7
3,19,Кладоискатель,risk_taker,0,0.94,3,7
3,20,Хранитель Пути,engine_builder,1,2.05,7,7
3,37,Хранитель Пути,risk_taker,1,3.68,10,7
3,21,Проводник,risk_taker,1,1.63,7,7
3,28,Летописец,greedy,0,0.94,4,7
3,22,Кладоискатель,risk_taker,1,2.05,5,7
3,27,Друид,greedy,0,0.82,6,7
3,28,Друид,risk_taker,1,4.19,11,7
3,23,Наблюдатель,risk_taker,0,0.47,3,7
3,30,Проводник,greedy,0,4.78,12,7
3,23,Кладоискатель,engine_builder,0,1.7,4,7
3,27,Кладоискатель,greedy,0,2.36,6,7
3,30,Друид,engine_builder,0,2.36,6,7
3,27,Хранитель Пути,risk_taker,0,2.94,9,7
3,26,Наблюдатель,engine_builder,1,2.94,7,7
3,26,Проводник,engine_builder,1,2.05,8,7
3,24,Проводник,random,0,3.4,9,7
3,25,Кладоискатель,risk_taker,1,1.7,7,7
3,27,Друид,risk_taker,1,2.83,8,7
3,30,Друид,engine_builder,1,0.47,3,7
3,22,Хранитель Пути,engine_builder,0,0.47,2,7
3,21,Проводник,risk_taker,1,2.05,6,7
3,20,Проводник,engine_builder,0,2.49,6,7
3,22,Проводник,engine_builder,1,3.4,8,7
3,29,Хранитель Пути,risk_taker,0,1.25,7,7
3,26,Друид,engine_builder,1,2.94,8,7
3,30,Наблюдатель,random,0,0.82,6,7
